0	93	1
0	30	1
0	54	1
0	102	1
0	103	1
0	59	1
0	12	1
0	36	1
0	56	1
0	31	1
0	8	1
0	84	1
0	76	1
0	99	1
0	26	1
0	82	1
1	94	1
1	39	1
1	49	1
1	3	1
1	71	1
1	74	1
1	72	1
1	35	1
1	40	1
1	48	1
1	80	1
1	51	1
1	38	1
1	56	1
1	24	1
1	99	1
1	92	1
1	65	1
1	27	1
1	77	1
1	17	1
1	46	1
1	47	1
1	78	1
1	28	1
1	15	1
1	98	1
1	100	1
1	9	1
1	50	1
1	2	1
1	106	1
1	83	1
1	44	1
1	57	1
1	97	1
1	61	1
1	70	1
1	18	1
1	95	1
1	68	1
1	55	1
1	89	1
1	108	1
1	1	1
1	11	1
1	42	1
1	96	1
1	0	1
1	25	1
1	105	1
1	36	1
1	33	1
1	14	1
1	10	1
1	53	1
1	79	1
1	29	1
1	69	1
1	107	1
1	102	1
1	90	1
1	41	1
1	52	1
1	16	1
1	20	1
1	4	1
1	13	1
1	66	1
1	62	1
2	88	1
2	46	1
2	23	1
2	19	1
2	2	1
2	37	1
2	32	1
2	36	1
2	87	1
2	91	1
2	101	1
3	81	1
3	36	1
3	104	1
3	86	1
3	6	1
3	76	1
3	85	1
3	101	1
3	64	1
3	75	1
3	73	1
3	19	1
3	63	1
3	43	1
3	34	1
3	2	1
3	22	1
3	7	1
4	60	1
4	2	1
4	67	1
4	5	1
4	58	1
4	45	1
4	36	1
4	21	1
5	36	1
