0	org/eclipse/tycho/artifacts/DependencyArtifacts/getArtifact(java.lang.String,java.lang.String,java.lang.String)
1	org/eclipse/tycho/plugins/p2/publisher/PublishProductMojo/getProject()
2	java/io/File/exists()
3	org/apache/maven/plugin/MojoExecutionException/MojoExecutionException(java.lang.String)
4	java/io/File/File(java.lang.String,java.lang.String)
5	java/lang/StringBuilder/toString()
6	java/lang/StringBuilder/append(java.lang.String)
7	java/io/File/getAbsoluteFile()
8	java/io/File/mkdirs()
9	org/eclipse/tycho/locking/facade/FileLocker/release()
10	org/codehaus/plexus/archiver/UnArchiver/extract()
11	java/lang/StringBuilder/StringBuilder()
12	org/eclipse/tycho/ArtifactKey/getVersion()
13	org/apache/maven/project/MavenProject/getBuild()
14	org/eclipse/tycho/locking/facade/FileLocker/lock()
15	org/eclipse/tycho/ArtifactDescriptor/getKey()
16	org/eclipse/tycho/ArtifactDescriptor/getLocation()
17	org/codehaus/plexus/archiver/UnArchiver/setDestDirectory(java.io.File)
18	org/apache/maven/model/Build/getDirectory()
19	org/apache/maven/plugin/MojoFailureException/MojoFailureException(java.lang.String,java.lang.Throwable)
20	java/io/File/isDirectory()
21	org/codehaus/plexus/archiver/UnArchiver/setSourceFile(java.io.File)
22	org/eclipse/tycho/core/utils/TychoProjectUtils/getDependencyArtifacts(org.apache.maven.project.MavenProject)
23	org/eclipse/tycho/locking/facade/FileLockService/getFileLocker(java.io.File)
24	org/eclipse/tycho/ArtifactKey/getId()
