0	java/util/LinkedList/isEmpty()
1	java/util/LinkedList/LinkedList()
2	org/apache/maven/shared/utils/io/ScanConductor$ScanAction/equals(java.lang.Object)
3	java/io/File/exists()
4	java/text/DecimalFormat/format(long)
5	java/util/Iterator/hasNext()
6	java/lang/StringBuffer/length()
7	java/lang/StringBuilder/StringBuilder(java.lang.String)
8	java/util/LinkedList/addLast(java.lang.Object)
9	java/io/File/getPath()
10	java/io/File/File(java.lang.String,java.lang.String)
11	java/lang/StringBuilder/toString()
12	java/lang/StringBuffer/toString()
13	java/lang/StringBuilder/append(java.lang.String)
14	java/lang/System/getProperty(java.lang.String)
15	java/util/LinkedList/getFirst()
16	java/lang/StringBuffer/StringBuffer(java.lang.String)
17	java/lang/StringBuffer/append(java.lang.String)
18	java/util/Random/Random(long)
19	org/apache/maven/shared/utils/introspection/MethodMap$AmbiguousException/AmbiguousException()
20	java/util/Iterator/next()
21	java/lang/Runtime/freeMemory()
22	java/lang/StringBuilder/StringBuilder()
23	java/io/File/list()
24	java/io/File/isFile()
25	java/lang/StringBuffer/append(char)
26	java/util/LinkedList/iterator()
27	java/lang/reflect/Method/getParameterTypes()
28	java/security/SecureRandom/nextLong()
29	java/text/DecimalFormat/DecimalFormat(java.lang.String)
30	java/lang/StringBuilder/length()
31	java/lang/String/length()
32	java/io/File/File(java.io.File,java.lang.String)
33	java/io/File/isDirectory()
34	java/lang/Runtime/getRuntime()
35	java/util/LinkedList/size()
36	java/util/Iterator/remove()
37	java/lang/StringBuilder/append(char)
38	java/util/List/add(java.lang.Object)
39	java/security/SecureRandom/SecureRandom()
