0	27	1
0	1	1
0	30	1
0	22	1
0	19	1
0	33	1
0	31	1
0	2	1
0	23	1
0	32	1
0	0	1
0	12	1
0	13	1
0	16	1
1	0	1
1	23	1
1	31	1
1	8	1
1	27	1
1	24	1
1	13	1
1	30	1
1	22	1
1	14	1
1	2	1
1	16	1
1	7	1
1	32	1
1	1	1
1	4	1
1	19	1
1	29	1
1	33	1
1	12	1
1	18	1
2	30	1
2	27	1
2	9	1
2	6	1
2	20	1
2	12	1
2	23	1
2	1	1
2	10	1
2	5	1
2	28	1
2	21	1
2	22	1
2	13	1
2	15	1
2	32	1
2	16	1
3	1	1
3	23	1
3	12	1
3	33	1
3	26	1
3	22	1
3	31	1
3	13	1
3	27	1
3	14	1
3	8	1
3	32	1
3	30	1
3	0	1
3	29	1
3	18	1
3	16	1
3	7	1
3	2	1
3	19	1
3	24	1
4	2	1
4	33	1
4	30	1
4	23	1
4	19	1
4	27	1
4	24	1
4	31	1
4	1	1
4	22	1
4	7	1
4	29	1
4	8	1
4	18	1
4	32	1
4	3	1
4	13	1
4	16	1
4	0	1
4	12	1
4	14	1
5	11	1
5	25	1
5	17	1
5	30	1
