0	java/lang/Class/isAssignableFrom(java.lang.Class)
1	java/util/Iterator/hasNext()
2	java/util/Collections/sort(java.util.List,java.util.Comparator)
3	java/lang/reflect/Field/get(java.lang.Object)
4	java/lang/Class/getSimpleName()
5	com/google/common/base/Predicate/apply(java.lang.Object)
6	com/google/common/collect/Maps/newHashMap()
7	java/lang/annotation/Annotation/annotationType()
8	org/carrot2/util/attribute/AttributeBinder$IAttributeBinderAction/performAction(org.carrot2.util.attribute.AttributeBinder$BindingTracker,int,java.lang.Object,java.lang.reflect.Field,java.lang.Object,com.google.common.base.Predicate)
9	java/lang/StringBuilder/toString()
10	java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String)
11	java/lang/StringBuilder/append(java.lang.String)
12	java/lang/Object/getClass()
13	java/lang/RuntimeException/RuntimeException(java.lang.String)
14	java/util/Collections/sort(java.util.List)
15	java/util/Collection/iterator()
16	java/util/List/iterator()
17	java/lang/StringBuilder/append(java.lang.Object)
18	java/util/Iterator/next()
19	com/google/common/collect/Lists/newArrayList(java.lang.Iterable)
20	java/lang/StringBuilder/StringBuilder()
21	java/lang/Class/getName()
22	java/lang/Class/newInstance()
23	java/lang/UnsupportedOperationException/UnsupportedOperationException(java.lang.String)
24	java/util/Map/keySet()
25	java/lang/reflect/Field/setAccessible(boolean)
26	java/util/Map/put(java.lang.Object,java.lang.Object)
27	java/util/Map/get(java.lang.Object)
28	com/google/common/collect/Maps/newLinkedHashMap()
29	java/lang/Class/getClassLoader()
30	java/util/Set/contains(java.lang.Object)
31	java/util/Set/add(java.lang.Object)
32	com/google/common/base/Throwables/propagate(java.lang.Throwable)
33	java/lang/Class/forName(java.lang.String,boolean,java.lang.ClassLoader)
34	org/carrot2/util/attribute/BindableDescriptor$GroupingMethod/equals(java.lang.Object)
35	java/lang/reflect/Field/getName()
36	java/lang/NoClassDefFoundError/NoClassDefFoundError(java.lang.String)
37	java/lang/Class/getAnnotation(java.lang.Class)
