0	java/util/jar/Attributes$Name/toString()
1	java/lang/Integer/intValue()
2	com/google/common/collect/ImmutableSet$Builder/add(java.lang.Object)
3	java/lang/String/substring(int,int)
4	com/google/common/collect/ImmutableSet$Builder/build()
5	com/google/common/reflect/TypeToken$TypeCollector/collectTypes(java.lang.Object,java.util.Map)
6	java/lang/String/valueOf(java.lang.Object)
7	java/lang/StringBuilder/StringBuilder(int)
8	java/lang/Class/isInterface()
9	java/util/Iterator/hasNext()
10	java/io/FileNotFoundException/FileNotFoundException(java.lang.String)
11	com/google/common/reflect/TypeToken$TypeCollector/getSuperclass(java.lang.Object)
12	java/lang/StringBuilder/toString()
13	java/lang/StringBuilder/append(java.lang.String)
14	com/google/common/reflect/TypeToken$TypeCollector/getInterfaces(java.lang.Object)
15	java/lang/Object/getClass()
16	java/lang/String/substring(int)
17	java/lang/String/equals(java.lang.Object)
18	java/lang/String/endsWith(java.lang.String)
19	java/net/URL/getFile()
20	java/net/URL/getProtocol()
21	java/lang/ClassLoader/getResource(java.lang.String)
22	java/net/URL/toString()
23	com/google/common/reflect/TypeToken$TypeCollector/getRawType(java.lang.Object)
24	java/lang/StringBuilder/append(java.lang.Object)
25	java/util/Iterator/next()
26	java/lang/StringBuilder/StringBuilder()
27	java/lang/String/replace(char,char)
28	java/io/IOException/IOException(java.lang.String)
29	java/lang/Iterable/iterator()
30	java/lang/String/indexOf(java.lang.String,int)
31	java/lang/String/length()
32	java/util/Map/put(java.lang.Object,java.lang.Object)
33	java/util/Map/get(java.lang.Object)
34	java/lang/Class/getClassLoader()
35	java/util/logging/Logger/warning(java.lang.String)
36	java/net/URL/URL(java.net.URL,java.lang.String)
37	java/lang/Math/max(int,int)
38	java/lang/StringBuilder/append(char)
39	java/util/jar/Manifest/getMainAttributes()
40	java/io/File/File(java.lang.String)
41	java/lang/Integer/valueOf(int)
42	com/google/common/reflect/ClassPath$Scanner/getClassPathEntry(java.io.File,java.lang.String)
43	java/util/jar/Attributes/getValue(java.lang.String)
