0	1	1
0	21	1
0	62	1
0	7	1
0	49	1
0	4	1
0	23	1
0	6	1
0	57	1
0	22	1
0	40	1
0	24	1
0	15	1
0	41	1
0	55	1
0	54	1
0	60	1
0	45	1
0	42	1
0	53	1
0	46	1
0	25	1
0	43	1
1	58	1
1	11	1
1	32	1
1	44	1
1	27	1
1	54	1
1	25	1
1	17	1
1	30	1
1	42	1
1	46	1
1	36	1
1	24	1
1	51	1
1	52	1
1	0	1
1	59	1
1	12	1
1	5	1
1	6	1
1	22	1
1	18	1
1	7	1
1	34	1
1	15	1
1	61	1
1	41	1
1	49	1
1	9	1
2	19	1
2	46	1
2	55	1
2	60	1
2	18	1
2	6	1
2	1	1
2	53	1
2	62	1
2	38	1
2	45	1
2	57	1
2	54	1
2	49	1
2	23	1
2	24	1
2	15	1
2	7	1
3	49	1
3	54	1
3	46	1
3	56	1
3	10	1
3	24	1
3	48	1
3	16	1
3	15	1
3	47	1
3	13	1
3	50	1
3	6	1
3	29	1
4	42	1
4	37	1
4	8	1
4	22	1
4	39	1
4	26	1
4	33	1
4	28	1
4	2	1
4	31	1
4	35	1
4	25	1
4	3	1
4	20	1
4	24	1
4	14	1
5	24	1
