0	44	1
0	22	1
0	71	1
0	26	1
0	43	1
0	2	1
0	16	1
0	55	1
0	3	1
0	4	1
0	30	1
1	61	1
1	54	1
1	40	1
1	21	1
1	78	1
1	1	1
1	31	1
1	74	1
1	64	1
1	51	1
1	9	1
1	36	1
1	45	1
1	58	1
1	12	1
1	13	1
1	25	1
1	63	1
1	73	1
1	77	1
1	47	1
1	60	1
1	41	1
1	62	1
1	28	1
1	29	1
1	66	1
1	15	1
1	14	1
1	69	1
1	23	1
1	10	1
1	76	1
1	67	1
1	70	1
1	20	1
1	6	1
1	7	1
1	32	1
1	11	1
1	18	1
1	46	1
1	53	1
1	72	1
1	38	1
1	56	1
1	59	1
1	17	1
1	33	1
2	22	1
2	35	1
2	34	1
2	39	1
2	57	1
2	52	1
3	48	1
3	5	1
3	41	1
3	27	1
3	49	1
4	0	1
4	65	1
4	50	1
4	75	1
4	37	1
4	22	1
4	42	1
4	24	1
4	19	1
5	68	1
5	22	1
5	41	1
5	8	1
