0	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto$Builder/getIncreasedContainersFieldBuilder()
1	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/hasResponseId()
2	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetContainerStatusesResponseProto$Builder/getStatusFieldBuilder()
3	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetContainerStatusesResponseProto$Builder/onChanged()
4	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/access$9700()
5	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetNodesToLabelsResponseProto$Builder/getNodeToLabelsFieldBuilder()
6	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetNodesToLabelsResponseProto/access$30100()
7	com/google/protobuf/RepeatedFieldBuilder/dispose()
8	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/getLimit()
9	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/access$9800()
10	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto$Builder/setAMCommand(org.apache.hadoop.yarn.proto.YarnProtos$AMCommandProto)
11	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/access$10000()
12	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto$Builder/ensureUpdatedNodesIsMutable()
13	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/access$9200(org.apache.hadoop.yarn.proto.YarnServiceProtos$AllocateResponseProto)
14	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto$Builder/ensureAllocatedContainersIsMutable()
15	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetNodesToLabelsResponseProto/access$30000(org.apache.hadoop.yarn.proto.YarnServiceProtos$GetNodesToLabelsResponseProto)
16	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetContainerStatusesResponseProto/access$44000()
17	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/access$10100()
18	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/access$9900()
19	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto$Builder/getCompletedContainerStatusesFieldBuilder()
20	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto$Builder/ensureNmTokensIsMutable()
21	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/access$8500(org.apache.hadoop.yarn.proto.YarnServiceProtos$AllocateResponseProto)
22	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetContainerStatusesResponseProto/access$44100()
23	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetNodesToLabelsResponseProto$Builder/mergeUnknownFields(com.google.protobuf.UnknownFieldSet)
24	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/access$9300(org.apache.hadoop.yarn.proto.YarnServiceProtos$AllocateResponseProto)
25	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetContainerStatusesResponseProto$Builder/ensureStatusIsMutable()
26	org/apache/hadoop/yarn/proto/YarnProtos$StrictPreemptionContractProto$Builder/onChanged()
27	java/util/List/isEmpty()
28	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/getNumClusterNodes()
29	org/apache/hadoop/yarn/proto/YarnServiceProtos$StopContainersRequestProto$Builder/ensureContainerIdIsMutable()
30	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/getDefaultInstance()
31	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetContainerStatusesResponseProto$Builder/ensureFailedRequestsIsMutable()
32	org/apache/hadoop/yarn/proto/YarnProtos$StrictPreemptionContractProto/getUnknownFields()
33	org/apache/hadoop/yarn/proto/YarnProtos$StrictPreemptionContractProto$Builder/mergeUnknownFields(com.google.protobuf.UnknownFieldSet)
34	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/hasAmRmToken()
35	java/util/List/addAll(java.util.Collection)
36	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto$Builder/mergeLimit(org.apache.hadoop.yarn.proto.YarnProtos$ResourceProto)
37	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/hasLimit()
38	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/hasAMCommand()
39	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetNodesToLabelsResponseProto/getUnknownFields()
40	org/apache/hadoop/yarn/proto/YarnServiceProtos$StopContainersRequestProto$Builder/getContainerIdFieldBuilder()
41	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/access$9100(org.apache.hadoop.yarn.proto.YarnServiceProtos$AllocateResponseProto)
42	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/hasPreempt()
43	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetContainerStatusesResponseProto/access$43900(org.apache.hadoop.yarn.proto.YarnServiceProtos$GetContainerStatusesResponseProto)
44	org/apache/hadoop/yarn/proto/YarnServiceProtos$StopContainersRequestProto/getDefaultInstance()
45	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto/getUnknownFields()
46	org/apache/hadoop/yarn/proto/YarnProtos$StrictPreemptionContractProto/access$26900(org.apache.hadoop.yarn.proto.YarnProtos$StrictPreemptionContractProto)
47	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto$Builder/getUpdatedNodesFieldBuilder()
48	org/apache/hadoop/yarn/proto/YarnServiceProtos$AllocateResponseProto$Builder/mergePreempt(org.apache.hadoop.yarn.proto.YarnProtos$PreemptionMessageProto)
49	org/apache/hadoop/yarn/proto/YarnServiceProtos$StopContainersRequestProto/access$40900(org.apache.hadoop.yarn.proto.YarnServiceProtos$StopContainersRequestProto)
50	org/apache/hadoop/yarn/proto/YarnServiceProtos$GetNodesToLabelsResponseProto$Builder/onChanged()
51	org/apache/hadoop/yarn/proto/YarnServiceProtos$StopContainersRequestProto$Builder/mergeUnknownFields(com.google.protobuf.UnknownFieldSet)
