0	javax/xml/transform/TransformerFactory/newTransformer()
1	javax/servlet/http/HttpServletRequest/getContextPath()
2	javax/xml/transform/Transformer/transform(javax.xml.transform.Source,javax.xml.transform.Result)
3	java/io/LineNumberReader/LineNumberReader(java.io.Reader)
4	java/util/ArrayList/toArray(java.lang.Object[])
5	java/util/ArrayList/size()
6	java/io/LineNumberReader/readLine()
7	java/lang/StringBuffer/toString()
8	java/io/StringReader/StringReader(java.lang.String)
9	java/io/PrintWriter/PrintWriter(java.io.Writer)
10	javax/servlet/http/HttpServletRequest/getAttribute(java.lang.String)
11	javax/xml/transform/Transformer/setOutputProperty(java.lang.String,java.lang.String)
12	javax/xml/transform/dom/DOMSource/DOMSource(org.w3c.dom.Node)
13	java/util/ArrayList/ArrayList()
14	java/lang/Object/clone()
15	java/lang/Throwable/printStackTrace(java.io.PrintWriter)
16	javax/xml/transform/TransformerException/TransformerException(java.lang.String,java.lang.Throwable)
17	java/io/StringWriter/getBuffer()
18	javax/xml/transform/TransformerFactory/newInstance()
19	java/io/StringWriter/StringWriter()
20	java/lang/Throwable/toString()
21	java/io/StringWriter/toString()
22	java/io/PrintWriter/flush()
23	javax/xml/transform/stream/StreamResult/StreamResult(java.io.Writer)
24	javax/servlet/http/HttpServletRequest/getServletPath()
25	java/util/ArrayList/add(java.lang.Object)
26	java/lang/String/getBytes(java.lang.String)
