0	29	1
0	48	1
0	41	1
0	9	1
0	11	1
0	38	1
0	15	1
0	25	1
0	2	1
1	44	1
1	1	1
1	47	1
1	30	1
1	9	1
1	41	1
1	25	1
1	8	1
1	24	1
1	0	1
1	40	1
1	15	1
1	11	1
1	14	1
1	10	1
1	43	1
2	7	1
2	25	1
2	23	1
2	20	1
2	4	1
2	21	1
2	15	1
2	32	1
2	3	1
2	37	1
2	19	1
2	34	1
2	49	1
2	46	1
2	41	1
2	27	1
2	9	1
2	22	1
2	18	1
2	17	1
2	28	1
2	45	1
2	36	1
2	11	1
3	31	1
3	11	1
3	5	1
3	21	1
3	16	1
3	51	1
3	41	1
3	18	1
3	26	1
3	6	1
3	4	1
3	33	1
3	17	1
3	35	1
3	50	1
3	9	1
3	42	1
3	25	1
3	2	1
3	13	1
4	25	1
4	11	1
4	12	1
4	41	1
4	15	1
4	30	1
4	7	1
4	9	1
4	35	1
4	3	1
5	2	1
5	39	1
5	25	1
5	15	1
