0	43	1
0	12	1
0	34	1
0	57	1
0	6	1
0	51	1
0	40	1
0	16	1
0	29	1
0	26	1
0	18	1
0	15	1
1	19	1
1	34	1
1	29	1
1	26	1
1	6	1
1	57	1
1	18	1
1	16	1
1	43	1
2	14	1
2	13	1
2	38	1
2	6	1
2	45	1
2	57	1
2	4	1
2	1	1
2	7	1
2	34	1
2	16	1
2	24	1
2	29	1
2	58	1
2	28	1
2	52	1
2	48	1
2	18	1
2	30	1
2	31	1
2	17	1
2	27	1
2	10	1
3	25	1
3	37	1
3	36	1
3	56	1
3	5	1
3	35	1
3	41	1
3	3	1
3	55	1
3	39	1
3	9	1
3	53	1
3	24	1
3	49	1
3	8	1
3	18	1
3	20	1
3	34	1
3	50	1
3	23	1
3	46	1
3	6	1
3	29	1
3	32	1
3	22	1
3	44	1
3	21	1
3	16	1
4	34	1
4	42	1
4	47	1
4	6	1
4	16	1
4	43	1
4	2	1
4	29	1
4	11	1
4	54	1
4	33	1
4	0	1
4	18	1
4	24	1
5	6	1
5	18	1
5	57	1
5	40	1
