0	14	1
0	35	1
0	12	1
0	33	1
0	21	1
0	22	1
0	43	1
0	1	1
0	8	1
0	4	1
0	45	1
0	49	1
0	11	1
0	65	1
0	6	1
0	55	1
1	21	1
1	6	1
1	43	1
1	14	1
1	33	1
1	22	1
1	49	1
1	45	1
1	12	1
1	1	1
1	55	1
1	65	1
1	11	1
1	35	1
1	8	1
1	4	1
2	13	1
2	36	1
2	18	1
2	39	1
2	62	1
2	34	1
2	52	1
2	63	1
2	31	1
2	16	1
2	8	1
2	44	1
2	15	1
2	64	1
2	2	1
2	10	1
2	25	1
2	53	1
2	5	1
2	11	1
2	21	1
2	57	1
2	0	1
2	47	1
2	59	1
2	4	1
2	66	1
2	60	1
2	37	1
2	9	1
2	7	1
2	40	1
2	22	1
2	27	1
2	1	1
2	58	1
2	23	1
2	12	1
3	22	1
3	19	1
3	65	1
3	36	1
3	67	1
3	32	1
3	12	1
3	1	1
3	21	1
3	30	1
3	23	1
3	50	1
3	26	1
3	42	1
3	38	1
3	4	1
3	3	1
4	48	1
4	52	1
4	27	1
4	17	1
4	61	1
4	12	1
4	20	1
4	28	1
4	54	1
4	1	1
4	29	1
4	51	1
4	41	1
4	24	1
4	21	1
4	46	1
4	56	1
5	11	1
5	45	1
5	43	1
5	55	1
