0	51	1
0	20	1
0	18	1
0	22	1
0	36	1
0	30	1
0	5	1
0	41	1
0	35	1
0	26	1
0	42	1
1	11	1
1	4	1
1	10	1
1	22	1
1	41	1
1	42	1
1	33	1
1	46	1
1	5	1
1	30	1
2	41	1
2	53	1
2	40	1
2	47	1
2	5	1
2	12	1
2	2	1
2	8	1
2	30	1
2	24	1
2	34	1
2	23	1
2	31	1
2	1	1
3	28	1
3	20	1
3	14	1
3	13	1
3	27	1
3	32	1
3	41	1
3	16	1
3	19	1
3	12	1
3	0	1
3	50	1
3	5	1
3	8	1
3	34	1
3	30	1
3	39	1
3	49	1
3	17	1
4	7	1
4	39	1
4	34	1
4	48	1
4	6	1
4	43	1
4	42	1
4	21	1
4	52	1
4	9	1
4	41	1
4	12	1
4	38	1
4	5	1
4	22	1
4	37	1
4	30	1
4	29	1
4	15	1
4	8	1
4	45	1
4	44	1
5	3	1
5	41	1
5	25	1
5	5	1
