0	org/drools/marshalling/impl/ProtobufMessages$Activation/getActivationGroupBytes()
1	java/lang/Integer/intValue()
2	com/google/protobuf/CodedOutputStream/writeBool(int,boolean)
3	org/sonatype/spice/zapper/internal/protobuf/protos/ZapperProtos$SegmentsMessage/getUnknownFields()
4	org/drools/marshalling/impl/ProtobufMessages$FactHandle/getUnknownFields()
5	org/drools/marshalling/impl/ProtobufMessages$Header/newExtensionWriter()
6	org/drools/marshalling/impl/ProtobufMessages$FactHandle/getSerializedSize()
7	java/util/List/get(int)
8	org/drools/marshalling/impl/ProtobufMessages$Trigger$CronTrigger/getUnknownFields()
9	org/drools/marshalling/impl/ProtobufMessages$FactHandle$HandleType/getNumber()
10	org/drools/marshalling/impl/ProtobufMessages$Activation/getSerializedSize()
11	org/drools/marshalling/impl/ProtobufMessages$Activation/getUnknownFields()
12	org/drools/marshalling/impl/ProtobufMessages$ActionQueue$Assert/getOriginPkgNameBytes()
13	org/sonatype/spice/zapper/internal/protobuf/protos/ZapperProtos$SegmentsMessage/getTransferIdBytes()
14	org/drools/marshalling/impl/ProtobufMessages$Header/getSerializedSize()
15	org/drools/marshalling/impl/ProtobufMessages$ActionQueue$Assert/getUnknownFields()
16	com/google/protobuf/CodedOutputStream/writeBytes(int,com.google.protobuf.ByteString)
17	org/drools/marshalling/impl/ProtobufMessages$Header/getUnknownFields()
18	org/drools/marshalling/impl/ProtobufMessages$Activation/getPackageNameBytes()
19	org/drools/marshalling/impl/ProtobufMessages$Activation/getRuleNameBytes()
20	com/google/protobuf/GeneratedMessage$ExtendableMessage$ExtensionWriter/writeUntil(int,com.google.protobuf.CodedOutputStream)
21	org/drools/marshalling/impl/ProtobufMessages$ActionQueue$Assert/getSerializedSize()
22	org/drools/marshalling/impl/ProtobufMessages$ActionQueue$Assert/getOriginRuleNameBytes()
23	org/drools/marshalling/impl/ProtobufMessages$Trigger$CronTrigger/getCronExpressionBytes()
24	com/google/protobuf/CodedOutputStream/writeInt32(int,int)
25	com/google/protobuf/CodedOutputStream/writeInt64(int,long)
26	com/google/protobuf/CodedOutputStream/writeMessage(int,com.google.protobuf.MessageLite)
27	com/google/protobuf/LazyStringList/size()
28	com/google/protobuf/CodedOutputStream/writeEnum(int,int)
29	org/drools/marshalling/impl/ProtobufMessages$Trigger$CronTrigger/getSerializedSize()
30	com/google/protobuf/UnknownFieldSet/writeTo(com.google.protobuf.CodedOutputStream)
31	java/util/List/size()
32	org/drools/marshalling/impl/ProtobufMessages$FactHandle/getEntryPointBytes()
33	com/google/protobuf/LazyStringList/getByteString(int)
