0	13	1
0	29	1
0	40	1
0	59	1
0	23	1
0	5	1
0	58	1
0	47	1
0	10	1
0	53	1
0	56	1
0	43	1
0	7	1
0	42	1
0	57	1
0	19	1
0	55	1
0	3	1
1	40	1
1	29	1
1	56	1
1	13	1
1	37	1
1	5	1
1	43	1
1	42	1
1	10	1
1	53	1
1	47	1
1	58	1
1	55	1
1	16	1
1	3	1
1	23	1
1	7	1
1	57	1
3	18	1
3	8	1
3	32	1
3	48	1
3	33	1
3	25	1
3	27	1
3	49	1
3	11	1
3	45	1
3	26	1
3	21	1
3	34	1
3	35	1
3	3	1
3	4	1
3	0	1
3	9	1
3	22	1
3	15	1
3	24	1
3	20	1
3	46	1
3	41	1
3	30	1
3	2	1
3	38	1
3	52	1
3	17	1
3	54	1
3	6	1
3	1	1
3	29	1
3	36	1
3	31	1
3	28	1
3	51	1
3	39	1
3	44	1
3	50	1
3	12	1
3	13	1
3	14	1
5	42	1
