0	3	1
0	47	1
0	45	1
0	5	1
0	22	1
0	8	1
0	44	1
0	7	1
0	19	1
0	21	1
1	16	1
1	21	1
1	37	1
1	8	1
1	50	1
1	43	1
1	11	1
1	25	1
1	45	1
1	19	1
1	3	1
1	22	1
1	0	1
1	41	1
1	27	1
1	36	1
1	7	1
1	5	1
1	35	1
1	40	1
1	32	1
1	24	1
2	46	1
2	18	1
2	28	1
2	33	1
2	22	1
2	49	1
2	30	1
2	38	1
2	34	1
2	37	1
2	16	1
2	5	1
2	3	1
2	8	1
2	7	1
2	6	1
2	43	1
2	31	1
2	19	1
2	29	1
2	17	1
2	4	1
2	2	1
2	40	1
2	21	1
2	20	1
2	26	1
2	51	1
2	41	1
2	36	1
2	45	1
2	48	1
2	12	1
3	45	1
3	9	1
3	22	1
3	7	1
3	21	1
3	17	1
3	11	1
3	5	1
3	10	1
3	8	1
3	19	1
3	23	1
3	3	1
4	21	1
4	41	1
4	45	1
4	8	1
4	25	1
4	17	1
4	19	1
4	40	1
4	36	1
4	13	1
4	35	1
4	14	1
4	42	1
4	11	1
4	1	1
4	37	1
4	5	1
4	7	1
4	3	1
4	29	1
4	15	1
4	6	1
4	22	1
4	49	1
4	43	1
4	50	1
4	39	1
4	0	1
5	45	1
5	3	1
5	8	1
5	5	1
