0	java/lang/String/substring(int,int)
1	java/lang/StringBuffer/StringBuffer()
2	java/util/Iterator/hasNext()
3	java/lang/System/currentTimeMillis()
4	java/lang/StringBuffer/length()
5	java/util/Collections/sort(java.util.List,java.util.Comparator)
6	java/lang/Object/toString()
7	java/util/List/get(int)
8	java/lang/StringBuilder/toString()
9	java/lang/StringBuffer/toString()
10	java/lang/StringBuilder/append(java.lang.String)
11	java/lang/StringBuffer/StringBuffer(java.lang.String)
12	java/lang/StringBuffer/append(java.lang.String)
13	java/util/ArrayList/ArrayList()
14	java/util/List/iterator()
15	java/lang/StringBuilder/append(java.lang.Object)
16	java/util/Iterator/next()
17	java/lang/StringBuilder/StringBuilder()
18	java/lang/StringBuffer/append(char)
19	java/lang/String/indexOf(java.lang.String,int)
20	java/lang/String/length()
21	java/util/List/add(java.lang.Object)
22	java/util/Map/clear()
23	java/lang/StringBuffer/StringBuffer(int)
24	java/lang/StringBuilder/append(int)
