0	java/net/URLConnection/setDoOutput(boolean)
1	java/util/List/add(E)
2	java/io/InputStream/close()
3	java/util/Properties/load(java.io.InputStream)
4	java/io/BufferedReader/BufferedReader(java.io.Reader)
5	java/lang/String/isEmpty()
6	java/net/URLConnection/getInputStream()
7	org/jboss/fuse/examples/cxf/jaxws/client/Client/getStringFromInputStream(java.io.InputStream)
8	java/net/URLConnection/setDoInput(boolean)
9	java/lang/Object/getClass()
10	java/util/Properties/Properties()
11	java/net/URL/openConnection()
12	java/lang/Throwable/printStackTrace()
13	java/io/BufferedReader/readLine()
14	java/io/InputStream/read()
15	java/io/PrintStream/println(java.lang.String)
16	java/lang/String/trim()
17	java/util/Properties/getProperty(java.lang.String)
18	java/net/URLConnection/getOutputStream()
19	org/jboss/fuse/examples/cxf/jaxws/client/Client/copyInputStream(java.io.InputStream,java.io.OutputStream)
20	java/net/URL/URL(java.lang.String)
21	java/io/PrintStream/write(int)
22	java/io/InputStreamReader/InputStreamReader(java.io.InputStream,java.lang.String)
23	java/lang/Class/getResourceAsStream(java.lang.String)
