0	4	1
0	19	1
0	35	1
0	42	1
0	30	1
0	32	1
0	57	1
0	1	1
0	14	1
0	26	1
0	16	1
1	51	1
1	16	1
1	55	1
1	44	1
1	65	1
1	48	1
1	9	1
1	61	1
1	19	1
1	35	1
1	3	1
1	46	1
1	22	1
1	14	1
1	11	1
1	5	1
1	32	1
1	12	1
1	18	1
1	7	1
1	60	1
1	53	1
1	30	1
1	4	1
2	56	1
2	26	1
2	20	1
2	14	1
2	43	1
2	16	1
2	32	1
2	8	1
2	4	1
2	17	1
2	41	1
2	31	1
2	34	1
2	54	1
2	21	1
2	19	1
2	35	1
3	52	1
3	49	1
3	6	1
3	16	1
3	11	1
3	32	1
3	35	1
3	0	1
3	55	1
3	2	1
3	4	1
3	14	1
3	19	1
3	62	1
3	46	1
3	13	1
3	30	1
3	33	1
3	25	1
4	45	1
4	13	1
4	40	1
4	10	1
4	47	1
4	39	1
4	14	1
4	4	1
4	19	1
4	63	1
4	36	1
4	37	1
4	58	1
4	28	1
4	38	1
4	29	1
4	35	1
4	50	1
4	32	1
4	15	1
4	16	1
4	27	1
4	64	1
4	23	1
4	24	1
4	59	1
4	30	1
5	42	1
5	4	1
5	16	1
5	19	1
