0	26	1
0	57	1
0	73	1
0	53	1
0	50	1
0	66	1
0	42	1
0	55	1
0	35	1
0	9	1
0	21	1
1	63	1
1	10	1
1	40	1
1	31	1
1	45	1
1	71	1
1	53	1
1	44	1
1	54	1
1	14	1
1	24	1
1	0	1
1	65	1
1	12	1
1	18	1
1	4	1
1	67	1
1	26	1
1	6	1
1	16	1
1	60	1
1	20	1
1	47	1
1	27	1
1	2	1
1	69	1
1	13	1
1	11	1
1	19	1
1	34	1
1	73	1
1	57	1
1	59	1
1	15	1
1	36	1
1	62	1
1	55	1
1	41	1
1	49	1
1	37	1
1	35	1
1	43	1
1	23	1
1	17	1
1	68	1
1	9	1
1	46	1
2	26	1
2	1	1
2	7	1
2	42	1
2	22	1
2	55	1
2	44	1
2	21	1
2	52	1
3	58	1
3	30	1
3	61	1
3	33	1
3	51	1
3	37	1
3	28	1
3	48	1
3	70	1
3	9	1
3	38	1
3	57	1
3	8	1
3	25	1
3	5	1
3	64	1
3	53	1
3	3	1
3	56	1
3	73	1
3	39	1
3	29	1
4	69	1
4	32	1
4	50	1
4	72	1
4	35	1
4	42	1
4	21	1
4	55	1
4	26	1
5	57	1
5	53	1
5	42	1
5	21	1
