0	4	1
0	21	1
0	6	1
0	11	1
0	8	1
0	23	1
0	12	1
0	30	1
0	42	1
0	14	1
0	52	1
0	32	1
0	29	1
0	41	1
1	13	1
1	35	1
1	15	1
1	12	1
1	40	1
1	53	1
1	10	1
1	17	1
1	19	1
1	22	1
1	31	1
1	45	1
1	48	1
1	28	1
1	51	1
1	4	1
1	55	1
1	25	1
2	47	1
2	43	1
2	16	1
2	3	1
2	44	1
2	39	1
2	30	1
2	56	1
2	24	1
2	49	1
2	18	1
2	34	1
2	0	1
2	2	1
2	38	1
2	26	1
2	54	1
2	9	1
2	50	1
3	36	1
3	7	1
3	4	1
3	12	1
3	16	1
3	47	1
3	37	1
3	9	1
3	30	1
3	28	1
4	30	1
4	5	1
4	37	1
4	33	1
4	9	1
4	46	1
4	12	1
4	4	1
4	47	1
4	28	1
5	1	1
5	20	1
5	57	1
5	27	1
