0	33	1
0	34	1
0	38	1
0	7	1
0	0	1
0	65	1
0	43	1
0	37	1
0	59	1
0	45	1
0	11	1
0	47	1
0	52	1
0	36	1
0	61	1
0	20	1
0	48	1
0	23	1
0	8	1
0	27	1
0	22	1
0	39	1
0	62	1
0	10	1
0	4	1
0	44	1
0	26	1
0	25	1
0	49	1
0	54	1
0	64	1
1	27	1
1	8	1
1	36	1
1	52	1
1	48	1
1	21	1
1	23	1
1	25	1
1	54	1
1	22	1
2	13	1
2	27	1
2	32	1
2	12	1
2	23	1
2	57	1
2	5	1
2	42	1
2	15	1
2	19	1
2	51	1
2	9	1
2	2	1
2	53	1
2	35	1
2	8	1
2	30	1
3	8	1
3	1	1
3	27	1
3	60	1
3	40	1
3	46	1
3	29	1
3	31	1
3	56	1
3	58	1
3	51	1
3	24	1
3	9	1
3	16	1
4	23	1
4	6	1
4	17	1
4	28	1
4	18	1
4	41	1
4	3	1
4	14	1
4	55	1
4	63	1
4	50	1
5	23	1
5	34	1
5	8	1
5	61	1
