0	22	1
0	25	1
0	15	1
0	53	1
0	17	1
0	52	1
0	19	1
0	43	1
0	39	1
0	14	1
0	12	1
0	47	1
0	18	1
1	2	1
1	15	1
1	27	1
1	7	1
1	24	1
1	52	1
1	31	1
1	37	1
1	22	1
1	34	1
1	46	1
1	17	1
1	41	1
1	51	1
1	10	1
1	39	1
1	28	1
2	46	1
2	16	1
2	51	1
2	15	1
2	42	1
2	39	1
2	52	1
2	17	1
2	55	1
2	29	1
2	3	1
3	51	1
3	26	1
3	39	1
3	2	1
3	27	1
3	46	1
3	44	1
3	60	1
3	52	1
3	59	1
3	0	1
3	35	1
3	56	1
3	21	1
3	20	1
3	50	1
3	38	1
3	48	1
3	23	1
3	1	1
3	9	1
3	63	1
3	33	1
3	62	1
3	13	1
3	30	1
3	22	1
3	8	1
3	45	1
3	16	1
3	61	1
3	11	1
3	57	1
3	49	1
3	17	1
3	4	1
3	40	1
3	15	1
4	15	1
4	54	1
4	17	1
4	32	1
4	39	1
4	52	1
4	42	1
4	6	1
4	55	1
4	58	1
4	37	1
4	51	1
4	36	1
4	16	1
4	5	1
5	52	1
