0	61	1
0	31	1
0	66	1
0	47	1
0	33	1
0	101	1
0	85	1
0	58	1
0	40	1
0	0	1
0	72	1
0	89	1
0	8	1
0	75	1
0	20	1
0	70	1
0	37	1
0	15	1
0	11	1
0	12	1
0	96	1
0	95	1
0	90	1
0	51	1
0	68	1
0	73	1
0	14	1
0	25	1
0	57	1
0	24	1
0	19	1
0	54	1
0	6	1
0	71	1
0	55	1
0	26	1
0	65	1
0	22	1
0	49	1
0	42	1
0	64	1
0	76	1
0	94	1
0	44	1
0	13	1
0	91	1
0	10	1
0	59	1
0	18	1
0	99	1
1	4	1
1	72	1
1	48	1
1	64	1
1	55	1
1	102	1
1	92	1
1	83	1
1	43	1
1	37	1
1	98	1
1	69	1
1	36	1
1	3	1
1	80	1
1	90	1
1	89	1
1	53	1
1	9	1
1	100	1
1	67	1
2	74	1
2	93	1
2	45	1
2	79	1
2	60	1
2	84	1
2	103	1
2	72	1
2	35	1
2	90	1
2	1	1
2	81	1
2	41	1
2	88	1
2	2	1
2	3	1
2	49	1
2	77	1
2	62	1
2	56	1
2	5	1
2	82	1
2	38	1
3	50	1
3	90	1
3	52	1
3	23	1
3	7	1
3	32	1
3	72	1
3	5	1
3	97	1
3	63	1
4	16	1
4	21	1
4	39	1
4	17	1
4	72	1
4	35	1
4	73	1
4	29	1
4	34	1
4	30	1
4	55	1
4	27	1
4	86	1
4	51	1
4	5	1
4	46	1
4	28	1
4	87	1
4	56	1
4	78	1
5	85	1
5	40	1
5	72	1
5	59	1
