0	55	1
0	12	1
0	41	1
0	35	1
0	33	1
0	9	1
0	20	1
0	25	1
0	60	1
0	19	1
0	47	1
0	23	1
1	40	1
1	52	1
1	5	1
1	9	1
1	22	1
1	61	1
1	58	1
1	18	1
1	13	1
1	19	1
1	12	1
1	54	1
1	21	1
1	39	1
1	45	1
1	49	1
1	31	1
1	48	1
1	6	1
1	26	1
1	15	1
1	50	1
1	55	1
1	1	1
1	23	1
1	4	1
1	38	1
1	33	1
1	37	1
1	20	1
1	17	1
1	44	1
1	27	1
1	47	1
1	41	1
1	35	1
1	14	1
1	57	1
1	25	1
1	28	1
1	59	1
2	32	1
2	12	1
2	26	1
2	33	1
2	30	1
2	7	1
2	23	1
2	3	1
2	20	1
2	6	1
2	50	1
2	9	1
2	46	1
2	19	1
2	55	1
2	22	1
2	4	1
2	41	1
2	25	1
2	8	1
2	35	1
3	0	1
3	43	1
3	9	1
3	49	1
3	17	1
3	55	1
3	33	1
3	37	1
3	24	1
3	19	1
3	52	1
3	6	1
3	36	1
3	5	1
3	42	1
3	25	1
3	48	1
3	58	1
3	18	1
3	47	1
3	41	1
3	23	1
3	21	1
3	15	1
3	57	1
3	2	1
3	12	1
3	29	1
3	20	1
4	10	1
4	29	1
4	11	1
4	23	1
4	41	1
4	9	1
4	6	1
4	53	1
4	34	1
4	45	1
4	36	1
4	58	1
4	51	1
4	54	1
4	13	1
4	25	1
4	52	1
4	20	1
4	56	1
4	33	1
4	50	1
4	12	1
4	16	1
4	55	1
5	20	1
5	12	1
5	23	1
5	55	1
