0	51	1
0	34	1
0	26	1
0	56	1
0	9	1
0	75	1
0	45	1
0	36	1
0	0	1
0	61	1
0	31	1
0	59	1
0	49	1
0	52	1
0	69	1
0	46	1
0	12	1
1	12	1
1	3	1
1	22	1
1	10	1
1	21	1
1	13	1
1	18	1
1	67	1
1	60	1
1	35	1
1	61	1
1	72	1
1	15	1
1	0	1
1	41	1
1	8	1
1	26	1
1	29	1
1	55	1
1	28	1
1	76	1
1	1	1
1	40	1
2	7	1
2	32	1
2	11	1
2	6	1
2	4	1
2	68	1
2	64	1
2	61	1
2	35	1
2	23	1
2	43	1
2	10	1
2	71	1
2	65	1
2	73	1
2	30	1
2	66	1
2	62	1
2	70	1
2	33	1
2	47	1
2	28	1
2	17	1
2	58	1
3	28	1
3	20	1
3	53	1
3	22	1
3	50	1
3	67	1
3	37	1
3	19	1
3	41	1
3	42	1
3	38	1
3	14	1
3	70	1
3	18	1
3	10	1
3	63	1
3	44	1
3	26	1
3	5	1
3	35	1
4	65	1
4	24	1
4	39	1
4	2	1
4	35	1
4	74	1
4	28	1
4	61	1
4	10	1
4	27	1
4	25	1
4	57	1
4	48	1
5	26	1
5	61	1
5	16	1
5	54	1
