0	31	1
0	16	1
0	45	1
0	22	1
0	26	1
0	19	1
0	52	1
0	47	1
0	34	1
0	27	1
0	42	1
0	10	1
0	18	1
0	0	1
0	8	1
0	21	1
0	39	1
0	4	1
0	2	1
0	36	1
0	3	1
0	20	1
0	1	1
1	30	1
1	19	1
1	35	1
1	23	1
1	38	1
1	3	1
1	44	1
1	13	1
1	15	1
1	24	1
1	28	1
1	5	1
1	45	1
1	48	1
1	41	1
2	18	1
2	44	1
2	7	1
2	45	1
2	20	1
2	9	1
2	11	1
2	37	1
2	30	1
2	40	1
3	8	1
3	1	1
3	37	1
3	26	1
3	22	1
3	2	1
3	31	1
3	36	1
3	43	1
3	19	1
3	0	1
3	45	1
3	18	1
3	3	1
4	38	1
4	33	1
4	20	1
4	30	1
4	49	1
4	32	1
4	12	1
4	51	1
4	17	1
4	6	1
4	45	1
4	46	1
4	44	1
4	14	1
4	29	1
4	50	1
4	25	1
5	45	1
