0	32	1
0	3	1
0	15	1
0	11	1
0	35	1
0	21	1
0	29	1
0	44	1
0	17	1
1	15	1
1	21	1
1	32	1
1	17	1
1	11	1
1	44	1
1	29	1
1	35	1
1	3	1
2	45	1
2	5	1
2	38	1
2	22	1
2	26	1
2	21	1
2	10	1
2	37	1
2	31	1
2	19	1
2	48	1
2	42	1
2	27	1
2	13	1
2	24	1
2	25	1
2	33	1
2	12	1
2	39	1
2	40	1
2	2	1
2	4	1
2	7	1
2	0	1
2	47	1
2	34	1
3	22	1
3	49	1
3	5	1
3	15	1
3	16	1
3	20	1
3	29	1
3	11	1
3	28	1
3	46	1
4	49	1
4	15	1
4	8	1
4	43	1
4	47	1
4	30	1
4	36	1
4	14	1
4	9	1
4	1	1
4	23	1
4	19	1
4	29	1
4	18	1
4	11	1
4	20	1
5	21	1
5	41	1
5	6	1
5	29	1
