0	7	1
0	2	1
0	12	1
0	31	1
0	46	1
0	37	1
0	18	1
0	47	1
0	48	1
0	25	1
0	27	1
0	35	1
0	39	1
0	50	1
0	0	1
0	34	1
0	10	1
0	28	1
0	51	1
0	26	1
0	16	1
0	21	1
0	23	1
1	19	1
1	2	1
1	29	1
1	31	1
1	23	1
1	39	1
1	7	1
1	10	1
1	13	1
1	20	1
1	42	1
1	43	1
2	2	1
2	7	1
2	39	1
2	4	1
2	14	1
2	33	1
2	18	1
2	22	1
2	32	1
2	38	1
2	5	1
2	24	1
2	12	1
2	10	1
2	52	1
2	6	1
2	53	1
2	49	1
2	23	1
2	34	1
3	31	1
3	17	1
3	36	1
3	2	1
3	41	1
3	9	1
3	11	1
3	3	1
3	45	1
3	30	1
4	32	1
4	2	1
4	8	1
4	1	1
4	40	1
4	33	1
4	15	1
4	6	1
4	44	1
5	2	1
