0	java/lang/String/substring(int,int)
1	java/util/Iterator/hasNext()
2	java/util/List/toArray(java.lang.Object[])
3	java/util/List/get(int)
4	java/lang/String/isEmpty()
5	java/lang/StringBuilder/toString()
6	java/util/regex/Matcher/replaceAll(java.lang.String)
7	java/lang/IllegalArgumentException/IllegalArgumentException(java.lang.String)
8	java/lang/StringBuilder/append(java.lang.String)
9	java/util/regex/Matcher/matches()
10	io/netty/buffer/AbstractReferenceCountedByteBuf/toString()
11	java/util/ArrayList/ArrayList()
12	java/util/Iterator/next()
13	java/lang/StringBuilder/StringBuilder()
14	java/lang/Integer/parseInt(java.lang.String,int)
15	java/lang/Iterable/iterator()
16	java/lang/String/length()
17	java/util/List/remove(int)
18	java/util/regex/Pattern/matcher(java.lang.CharSequence)
19	java/lang/StringBuilder/append(char)
20	java/util/List/add(java.lang.Object)
21	java/util/List/size()
22	java/lang/StringBuilder/append(int)
23	java/lang/String/charAt(int)
24	java/lang/NullPointerException/NullPointerException(java.lang.String)
