0	23	1
0	20	1
0	39	1
0	40	1
0	29	1
0	22	1
0	10	1
0	6	1
0	25	1
0	0	1
0	35	1
0	32	1
0	43	1
0	27	1
0	4	1
0	13	1
0	19	1
0	9	1
0	14	1
0	31	1
0	42	1
1	32	1
1	43	1
1	10	1
1	0	1
1	27	1
1	40	1
1	23	1
1	9	1
1	25	1
1	19	1
1	35	1
1	13	1
1	42	1
1	4	1
1	39	1
1	22	1
1	20	1
1	31	1
1	6	1
1	14	1
1	29	1
2	2	1
2	18	1
2	7	1
2	22	1
2	8	1
2	26	1
2	9	1
2	37	1
2	21	1
2	1	1
3	38	1
3	9	1
3	18	1
3	24	1
3	34	1
3	33	1
3	5	1
3	26	1
3	17	1
3	12	1
3	16	1
3	2	1
3	22	1
3	30	1
3	41	1
4	30	1
4	33	1
4	11	1
4	2	1
4	22	1
4	3	1
4	18	1
4	9	1
4	24	1
4	28	1
4	15	1
4	26	1
4	36	1
5	10	1
5	9	1
5	22	1
5	0	1
