0	org/w3c/dom/NodeList/getLength()
1	java/lang/StringBuilder/toString()
2	org/xwiki/rendering/block/MacroBlock/getParameters()
3	org/xwiki/rendering/block/MacroBlock/getParent()
4	java/util/Iterator/hasNext()
5	org/w3c/dom/Node/getNodeName()
6	org/xwiki/rendering/block/MacroBlock/isInline()
7	org/xwiki/rendering/transformation/MacroTransformationContext/getCurrentMacroBlock()
8	org/xwiki/rendering/macro/MacroExecutionException/MacroExecutionException(java.lang.String)
9	java/lang/String/equals(java.lang.Object)
10	org/xwiki/xml/html/HTMLUtils/stripHTMLEnvelope(org.w3c.dom.Document)
11	org/xwiki/rendering/block/MacroBlock/getContent()
12	org/w3c/dom/Element/getFirstChild()
13	org/w3c/dom/Document/getDocumentElement()
14	org/xwiki/rendering/block/MacroBlock/getId()
15	java/util/Iterator/next()
16	org/xwiki/rendering/macro/MacroExecutionException/MacroExecutionException(java.lang.String,java.lang.Throwable)
17	java/lang/String/equalsIgnoreCase(java.lang.String)
18	org/w3c/dom/Node/getNodeType()
19	java/lang/String/substring(int,int)
20	org/xwiki/rendering/block/Block/traverse(org.xwiki.rendering.listener.Listener)
21	org/xwiki/rendering/macro/MacroContentParser/parse(java.lang.String,org.xwiki.rendering.transformation.MacroTransformationContext,boolean,boolean)
22	java/lang/String/length()
23	org/xwiki/rendering/internal/transformation/MutableRenderingContext/transformInContext(org.xwiki.rendering.transformation.Transformation,org.xwiki.rendering.transformation.TransformationContext,org.xwiki.rendering.block.Block)
24	org/xwiki/rendering/block/XDOM/getBlocks(org.xwiki.rendering.block.match.BlockMatcher,org.xwiki.rendering.block.Block$Axes)
25	java/io/StringReader/StringReader(java.lang.String)
26	java/lang/Object/toString()
27	org/xwiki/xml/html/HTMLCleaner/clean(java.io.Reader,org.xwiki.xml.html.HTMLCleanerConfiguration)
28	org/xwiki/rendering/transformation/MacroTransformationContext/isInline()
29	org/xwiki/rendering/renderer/printer/DefaultWikiPrinter/DefaultWikiPrinter()
30	org/xwiki/rendering/transformation/MacroTransformationContext/getTransformationContext()
31	org/w3c/dom/Element/getChildNodes()
32	org/xwiki/rendering/block/MacroMarkerBlock/MacroMarkerBlock(java.lang.String,java.util.Map,java.lang.String,java.util.List,boolean)
33	org/xwiki/rendering/block/MacroBlock/setParameter(java.lang.String,java.lang.String)
34	org/xwiki/rendering/block/MacroMarkerBlock/getParent()
35	org/xwiki/rendering/block/Block/replaceChild(org.xwiki.rendering.block.Block,org.xwiki.rendering.block.Block)
36	java/util/List/iterator()
37	java/lang/StringBuilder/StringBuilder()
38	org/xwiki/xml/html/HTMLUtils/stripFirstElementInside(org.w3c.dom.Document,java.lang.String,java.lang.String)
39	org/xwiki/rendering/block/XDOM/getChildren()
40	org/xwiki/xml/html/HTMLUtils/toString(org.w3c.dom.Document,boolean,boolean)
41	java/lang/StringBuilder/append(java.lang.String)
42	org/xwiki/rendering/renderer/PrintRendererFactory/createRenderer(org.xwiki.rendering.renderer.printer.WikiPrinter)
43	org/xwiki/rendering/block/MacroMarkerBlock/getChildren()
