0	13	1
0	33	1
0	27	1
0	17	1
0	10	1
0	14	1
0	24	1
0	5	1
0	6	1
0	30	1
0	23	1
0	2	1
0	0	1
0	25	1
0	11	1
0	3	1
0	28	1
0	20	1
0	4	1
0	1	1
1	16	1
1	38	1
1	24	1
1	3	1
1	41	1
1	42	1
1	8	1
1	44	1
1	37	1
2	2	1
2	19	1
2	21	1
2	11	1
2	18	1
2	27	1
2	47	1
2	32	1
2	46	1
2	22	1
2	48	1
2	45	1
2	26	1
2	20	1
2	15	1
2	43	1
2	7	1
2	35	1
2	24	1
2	10	1
2	3	1
3	33	1
3	21	1
3	46	1
3	10	1
3	18	1
3	24	1
3	3	1
3	29	1
3	11	1
3	13	1
3	27	1
4	12	1
4	39	1
4	34	1
4	24	1
4	9	1
4	18	1
4	31	1
4	19	1
4	42	1
4	40	1
4	3	1
4	36	1
5	3	1
